,DateTime,Bit Box_GyroXmax(RPM),Bit Box_GyroXmed(RPM),Bit Box_Temperature(C),Bit Box_ShXpeak(g),Bit Box_ShXrms(g),Bit Box_ShXmax(g),Bit Box_ShYpeak(g),Bit Box_ShYrms(g),Bit Box_ShYmax(g),Bit Box_ShZpeak(g),Bit Box_ShZrms(g),Bit Box_ShZmax(g),Top Sub_GyroXmax(RPM),Top Sub_GyroXmed(RPM),Top Sub_GyroXmin(RPM),Top Sub_StickSlip(%),Top Sub_Temperature(C),Top Sub_ShXpeak(g),Top Sub_ShXrms(g),Top Sub_ShXmax(g),Top Sub_ShYpeak(g),Top Sub_ShYrms(g),Top Sub_ShYmax(g),Top Sub_ShZpeak(g),Top Sub_ShZrms(g),Top Sub_ShZmax(g),Surface_Hookload(klbs),Surface_Weight on Bit(klbs),Surface_Block Position(ft),Surface_Top Drive RPM(RPM),Surface_Top Drive Torque(kft-lbs),Surface_Pump Pressure(psi),Surface_Differential Pressure(psi),Surface_AD Differential Pressure Setpoint Value(psi),Surface_AD ROP Setpoint Value(ft/hr),Surface_AD WOB Setpoint Value(klbs),Surface_Flow In(GPM),Surface_Depth - Bit(ft),Surface_Total Depth(ft),Surface_ROP - Instant Depth / Hour(ft/hr),Surface_ROP Depth/Hour(ft/hr),Surface_MSE(au),Surface_MSE DownHole(au),Surface_MWD Gamma(API),Surface_MSE Surface(au),Surface_MSE Total(au),Surface_AD ROP Actual Value(ft/hr),Surface_GC_Activity_Code(Code),Surface_GC_OnBottom(bool),Surface_GC_IsStand(bool),Surface_GC_StandSteadyState(bool),Surface_GC_StandIndex(count),Surface_GC_StandIndex_OnBottom(count),Surface_GC_Rotating(bool),Surface_GC_Sliding(bool),Surface_GC_Rotary_Power(hp),Surface_GC_Hydraulic_Power(hp),Surface_GC_Linear_Power(hp),Surface_GC_Total_Power(hp),Surface_GC_Energy_per_Foot(kWh/ft),Surface_GC_Differential_Pressure(psi),Surface_GC_ROP(ft/hr),Augmented RPM(RPM)
26514,2020/12/08 01:38:16.000,13.504295654,5.0228150436,91.7,2.9471382339,0.26694724529,2.9471382339,4.1764926599,0.53100926071,4.1764926599,3.3658536585,0.41884375809,1.0243902439,-0.34817369518,-0.69634739036,-1.1470801693,54.54619842,90.3,0.8430308962,0.14359781633,0.8430308962,1.3614370035,0.18195092136,1.262263368,2.0975609756,0.20255501302,0.43902439024,245.01402,-39.00288,46.72711,0.27156,0.0,11.06259,-2920.8337,344.0,50.0,40.0,0.0,6505.0044,8241.282,,0.0,,,,,,-4867.101,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,93.247433582,93.247433582,0.0,,-4870.8,0.0
26515,2020/12/08 01:38:17.000,13.069049127,4.9522161764,91.7,2.9264075532,0.26644107027,2.9264075532,3.8903331635,0.5301072325,3.8713962001,3.5219512195,0.39867089726,1.6487804878,-0.30310041728,-0.69634739036,-1.1470801693,58.73812415,90.32,0.86788457831,0.14657624197,0.85043878226,1.4076815176,0.18416464131,1.284728119,2.0,0.1989079287,0.42926829268,255.93193,-38.33595,48.09399,0.17093,0.0,10.8885,-2920.8357,344.0,50.0,40.0,0.0,6503.6514,8241.282,,0.0,,,,,,-4876.6987,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,101.23924096,101.23924096,0.0,,-2474.64,0.0
26516,2020/12/08 01:38:18.000,12.6338026,4.8816173093,91.7,2.9056768725,0.26593489525,2.9056768725,3.604173667,0.52920520429,3.5662997403,3.6780487805,0.37849803644,2.2731707317,-0.25802713938,-0.69634739036,-1.1470801693,62.930049879,90.34,0.89273826042,0.1495546676,0.85784666832,1.4539260316,0.18637836127,1.3071928701,1.9024390244,0.19526084438,0.41951219512,288.9416,-36.6421,48.09399,0.29169,0.0,10.8885,-2920.8145,344.0,50.0,40.0,0.0,6502.964,8241.282,,0.0,,,,,,-4876.6987,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,93.715210755,93.715210755,0.0,,-4874.4,0.0
26517,2020/12/08 01:38:19.000,12.198556074,4.8110184421,91.7,2.8849461917,0.26542872023,2.8849461917,3.3180141706,0.52830317609,3.2612032805,3.8341463414,0.35832517561,2.8975609756,-0.21295386149,-0.69634739036,-1.1470801693,67.121975609,90.36,0.91759194254,0.15253309324,0.86525455439,1.5001705457,0.18859208122,1.3296576211,1.8048780488,0.19161376007,0.40975609756,248.8097,-39.73066,49.44773,0.13068,0.0,9.66004,-2920.835,344.0,50.0,40.0,0.0,6501.61,8241.282,,0.0,,,,,,-4888.668,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,98.6156429,98.6156429,0.0,,-9856.8,0.0
26518,2020/12/08 01:38:20.000,11.763309547,4.740419575,91.7,2.864215511,0.26492254521,2.864215511,3.0318546741,0.52740114788,2.9561068207,3.9902439024,0.33815231479,3.5219512195,-0.16788058359,-0.69634739036,-1.1470801693,71.313901338,90.38,0.94244562465,0.15551151887,0.87266244045,1.5464150597,0.19080580118,1.3521223722,1.7073170732,0.18796667575,0.4,277.98102,-37.95276,52.87784,0.35207,0.0,10.1063,-2920.8376,344.0,50.0,40.0,0.0,6498.872,8241.282,,0.0,,,,,,-4904.2905,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,94.283675358,94.283675358,0.0,,-4939.2,0.0
26519,2020/12/08 01:38:21.000,11.32806302,4.6698207078,91.7,2.8434848303,0.26441637019,2.8434848303,2.7456951777,0.52649911967,2.6510103609,4.1463414634,0.31797945396,4.1463414634,-0.12280730569,-0.69634739036,-1.1470801693,75.505827068,90.4,0.96729930676,0.15848994451,0.88007032651,1.5926595738,0.19301952113,1.3745871232,1.6097560976,0.18431959143,0.39024390244,251.66713,-39.80842,53.55742,0.25144,0.0,10.7659,-2920.8516,344.0,50.0,40.0,0.0,6497.5,8241.282,,0.0,,,,,,-4901.916,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,95.700705385,95.700705385,0.0,,-4957.2,0.0
26520,2020/12/08 01:38:22.000,11.142175301,4.740419575,91.7,2.8600762933,0.26835986427,2.8600762933,2.6882633205,0.52522644172,2.612515467,4.3414634146,0.3349196237,3.7756097561,-0.008099288758,-0.67178592922,-1.1470801693,89.51966391,90.4,1.0462875747,0.16195426565,0.97650439049,1.6225322109,0.19934545166,1.4480742504,1.6195121952,0.18913823387,0.41951219512,281.5208,-36.94403,55.61978,0.13068,0.0,10.06217,-2920.8723,344.0,50.0,40.0,0.0,6496.123,8241.282,,0.0,,,,,,-4917.272,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,88.856266814,88.856266814,0.0,,-2466.0,0.0
26521,2020/12/08 01:38:23.000,10.956287581,4.8110184421,91.7,2.8766677563,0.27230335836,2.8766677563,2.6308314632,0.52395376377,2.5740205731,4.5365853658,0.35185979345,3.4048780488,0.10660872817,-0.64722446808,-1.1470801693,103.53350075,90.4,1.1252758426,0.16541858679,1.0729384545,1.652404848,0.2056713822,1.5215613776,1.6292682927,0.19395687632,0.4487804878,264.5042,-38.51105,56.30017,0.39232,0.0,10.17986,-2920.8704,344.0,50.0,40.0,0.0,6495.438,8241.282,,0.0,,,,,,-4915.1406,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,95.845183488,95.845183488,0.0,,-4906.8,0.0
26522,2020/12/08 01:38:24.000,10.770399862,4.8816173093,91.7,2.8932592193,0.27624685244,2.8932592193,2.573399606,0.52268108583,2.5355256793,4.7317073171,0.36879996319,3.0341463414,0.22131674511,-0.62266300695,-1.1470801693,117.5473376,90.4,1.2042641105,0.16888290792,1.1693725184,1.6822774851,0.21199731273,1.5950485049,1.6390243903,0.19877551876,0.47804878049,263.56595,-38.92133,57.65826,0.39232,0.0,10.39809,-2920.8682,344.0,50.0,40.0,0.0,6494.075,8241.282,,0.0,,,,,,-4918.5757,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,100.23473417,100.23473417,0.0,,-7426.8,0.0
26523,2020/12/08 01:38:25.000,10.584512142,4.9522161764,91.7,2.9098506823,0.28019034653,2.9098506823,2.5159677487,0.52140840788,2.4970307854,4.9268292683,0.38574013294,2.6634146341,0.33602476204,-0.59810154581,-1.1470801693,131.56117444,90.4,1.2832523785,0.17234722906,1.2658065824,1.7121501222,0.21832324327,1.6685356321,1.6487804878,0.20359416121,0.50731707317,272.8206,-38.63176,59.04526,0.21118,0.0,10.78061,-2920.758,344.0,50.0,40.0,0.0,6492.012,8241.282,,0.0,,,,,,-4925.6597,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,99.463713643,99.463713643,0.0,,-2446.2,0.0
26524,2020/12/08 01:38:26.000,10.398624423,5.0228150436,91.7,2.9264421453,0.28413384061,2.9264421453,2.4585358915,0.52013572993,2.4585358915,5.1219512195,0.40268030268,2.2926829268,0.45073277897,-0.57354008467,-1.1470801693,145.57501128,90.4,1.3622406464,0.1758115502,1.3622406464,1.7420227593,0.2246491738,1.7420227593,1.6585365854,0.20841280365,0.53658536585,251.83772,-39.50306,60.41023,0.39232,0.0,9.7949,-2920.7751,344.0,50.0,40.0,0.0,6491.3325,8241.282,,0.0,,,,,,-4922.2617,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,101.79990827,101.79990827,0.0,,-7430.04,0.0
26525,2020/12/08 01:38:27.000,11.358497447,5.1604488883,91.7,2.9049181004,0.28771399838,2.9049181004,2.6680503941,0.52701749077,2.6680503941,4.6243902439,0.40424809951,2.3609756097,0.42617131783,-0.59810154581,-1.1225187082,137.862066,90.4,1.332287645,0.17343832315,1.332287645,1.6845860519,0.22397356564,1.6459101525,1.668292683,0.20555828056,0.53658536585,282.54437,-36.91482,61.78903,0.25144,0.0,11.04297,-2920.735,344.0,50.0,40.0,0.0,6489.2686,8241.282,,0.0,,,,,,-4931.184,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,88.966782526,88.966782526,0.0,,-2457.36,0.0
26526,2020/12/08 01:38:28.000,12.31837047,5.2980827331,91.7,2.8833940556,0.29129415615,2.8833940556,2.8775648967,0.53389925161,2.8775648967,4.1268292683,0.40581589634,2.4292682927,0.40160985669,-0.62266300695,-1.097957247,130.14912072,90.4,1.3023346436,0.1710650961,1.3023346436,1.6271493445,0.22329795748,1.5497975456,1.6780487805,0.20270375747,0.53658536585,255.93193,-38.70859,63.13974,0.27156,0.0,10.0965,-2920.7617,344.0,50.0,40.0,0.0,6488.586,8241.282,,0.0,,,,,,-4927.728,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,93.188053508,93.188053508,0.0,,-4928.4,0.0
26527,2020/12/08 01:38:29.000,13.278243494,5.4357165778,91.7,2.8618700107,0.29487431393,2.8618700107,3.0870793994,0.54078101244,3.0870793994,3.6292682927,0.40738369318,2.4975609756,0.37704839556,-0.64722446808,-1.0733957859,122.43617543,90.4,1.2723816422,0.16869186905,1.2723816422,1.569712637,0.22262234933,1.4536849388,1.6878048781,0.19984923437,0.53658536585,282.24582,-37.61451,64.53217,0.21118,0.0,11.10673,-2920.7727,344.0,50.0,40.0,0.0,6487.217,8241.282,,0.0,,,,,,-4933.818,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,87.394980386,87.394980386,0.0,,-2489.76,0.0
26528,2020/12/08 01:38:30.000,14.238116517,5.5733504226,91.7,2.8403459659,0.2984544717,2.8403459659,3.296593902,0.54766277328,3.296593902,3.1317073171,0.40895149001,2.5658536586,0.35248693442,-0.67178592922,-1.0488343247,114.72323015,90.4,1.2424286408,0.166318642,1.2424286408,1.5122759296,0.22194674117,1.3575723319,1.6975609756,0.19699471128,0.53658536585,275.9339,-36.44523,64.53217,0.25144,0.0,11.10673,-2920.7925,344.0,50.0,40.0,0.0,6486.5254,8241.282,,0.0,,,,,,-4933.818,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,87.571313911,87.571313911,0.0,,-7392.24,0.0
26529,2020/12/08 01:38:31.000,15.197989541,5.7109842673,91.7,2.818821921,0.30203462947,2.818821921,3.5061084046,0.55454453412,3.5061084046,2.6341463415,0.41051928684,2.6341463415,0.32792547328,-0.69634739036,-1.0242728636,107.01028487,90.4,1.2124756394,0.16394541495,1.2124756394,1.4548392222,0.22127113301,1.2614597251,1.7073170732,0.19414018819,0.53658536585,249.49207,-38.78869,67.26145,0.29169,0.0,11.16803,-2920.7266,344.0,50.0,40.0,0.0,6484.472,8241.282,,0.0,,,,,,-4935.382,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,99.566849684,99.566849684,0.0,,-7441.2,0.0
26530,2020/12/08 01:38:32.000,14.673363044,5.8003642374,91.7,2.8517978579,0.29679786044,2.8517978579,3.4494007273,0.55687497185,3.4140792901,2.6439024391,0.41700836717,2.3804878049,0.28285219538,-0.69634739036,-1.0939076026,106.53936999,90.4,1.1422102695,0.16163314625,1.1337284643,1.4698960872,0.22337600653,1.3151924895,1.6780487805,0.19394930836,0.52682926829,285.4018,-37.69659,68.65275,0.35207,0.0,11.45982,-2920.7358,344.0,50.0,40.0,0.0,6482.405,8241.282,,0.0,,,,,,-4942.5312,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,93.496502129,93.496502129,0.0,,-2455.2,0.0
26531,2020/12/08 01:38:33.000,14.148736547,5.8897442075,91.7,2.8847737948,0.29156109142,2.8847737948,3.39269305,0.55920540958,3.3220501755,2.6536585366,0.4234974475,2.1268292683,0.23777891748,-0.69634739036,-1.1635423417,106.06845511,90.4,1.0719448996,0.15932087756,1.0549812893,1.4849529522,0.22548088005,1.3689252539,1.6487804878,0.19375842854,0.51707317073,251.32594,-39.22476,70.01899,0.1508,0.0,10.44713,-2920.739,344.0,50.0,40.0,0.0,6481.723,8241.282,,0.0,,,,,,-4935.9287,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,100.55735243,100.55735243,0.0,,-4944.24,0.0
26532,2020/12/08 01:38:34.000,13.624110051,5.9791241777,91.7,2.9177497317,0.28632432239,2.9177497317,3.3359853728,0.56153584731,3.230021061,2.6634146342,0.42998652784,1.8731707317,0.19270563959,-0.69634739036,-1.2331770807,105.59754023,90.4,1.0016795297,0.15700860886,0.97623411421,1.5000098171,0.22758575357,1.4226580183,1.6195121952,0.19356754871,0.50731707317,282.54437,-36.15064,71.3923,0.23131,0.0,10.98167,-2920.7886,344.0,50.0,40.0,0.0,6480.3496,8241.282,,0.0,,,,,,-4939.293,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,89.544305951,89.544305951,0.0,,-4898.16,0.0
26533,2020/12/08 01:38:35.000,13.099483554,6.0685041478,91.7,2.9507256686,0.28108755337,2.9507256686,3.2792776955,0.56386628504,3.1379919464,2.6731707317,0.43647560817,1.6195121951,0.14763236169,-0.69634739036,-1.3028118198,105.12662535,90.4,0.93141415982,0.15469634017,0.89748693914,1.5150666821,0.22969062709,1.4763907827,1.5902439025,0.19337666889,0.49756097561,278.02368,-38.31752,72.06863,0.23131,0.0,9.71398,-2920.7837,344.0,50.0,40.0,0.0,6478.989,8241.282,,0.0,,,,,,-4932.456,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,98.064795497,98.064795497,0.0,,-4861.08,0.0
26534,2020/12/08 01:38:36.000,12.574857057,6.1578841179,91.7,2.9837016055,0.27585078434,2.9837016055,3.2225700182,0.56619672277,3.0459628319,2.6829268293,0.4429646885,1.3658536585,0.10255908379,-0.69634739036,-1.3724465588,104.65571047,90.4,0.86114878993,0.15238407147,0.81873976408,1.5301235471,0.23179550061,1.5301235471,1.5609756098,0.19318578906,0.48780487805,276.06186,-37.54352,74.10324,0.33194,0.0,11.10918,-2920.82,344.0,50.0,40.0,0.0,6477.6387,8241.282,,0.0,,,,,,-4916.0728,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,96.090293221,96.090293221,0.0,,-2462.76,0.0
26535,2020/12/08 01:38:37.000,12.7723981,6.0908491403,91.7,2.903124383,0.27895265403,2.903124383,3.3365371557,0.56852474797,3.1952514067,2.8,0.45700442717,1.7463414634,0.032924344754,-0.71685920712,-1.3970080199,98.683237515,90.4,0.87357563099,0.15417093406,0.83964841031,1.5025594768,0.23104921491,1.4951515907,1.5707317074,0.18908025202,0.46829268293,283.69586,-35.91457,74.10324,0.19106,0.0,11.10918,-2920.8435,344.0,50.0,40.0,0.0,6476.9546,8241.282,,0.0,,,,,,-4916.0728,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,94.785551029,94.785551029,0.0,,-4823.64,0.0
26536,2020/12/08 01:38:38.000,12.969939143,6.0238141627,91.7,2.8225471605,0.28205452372,2.8225471605,3.4505042933,0.57085277318,3.3445399815,2.9170731707,0.47104416584,2.1268292683,-0.036710394282,-0.73737102388,-1.4215694811,92.71076456,90.4,0.88600247204,0.15595779665,0.86055705653,1.4749954065,0.23030292921,1.4601796343,1.5804878049,0.18497471497,0.44878048781,246.03757,-38.70604,76.11601,0.27156,0.0,10.43242,-2920.8862,344.0,50.0,40.0,0.0,6475.6147,8241.282,,0.0,,,,,,-4900.457,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,98.860197021,98.860197021,0.0,,-9780.12,0.0
26537,2020/12/08 01:38:39.000,13.167480187,5.9567791851,91.7,2.7419699381,0.28515639341,2.7419699381,3.5644714308,0.57318079838,3.4938285563,3.0341463415,0.48508390452,2.5073170731,-0.10634513332,-0.75788284063,-1.4461309422,86.738291606,90.4,0.8984293131,0.15774465924,0.88146570276,1.4474313361,0.2295566435,1.425207678,1.5902439025,0.18086917793,0.42926829268,280.02814,-37.03912,78.15947,0.23131,0.0,9.68946,-2921.003,344.0,50.0,40.0,0.0,6472.898,8241.282,,0.0,,,,,,-4901.711,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,91.364334002,91.364334002,0.0,,-4852.8,0.0
26538,2020/12/08 01:38:40.000,13.36502123,5.8897442075,91.7,2.6613927156,0.2882582631,2.6613927156,3.6784385684,0.57550882359,3.6431171311,3.1512195122,0.49912364319,2.887804878,-0.17597987235,-0.77839465739,-1.4706924034,80.765818651,90.4,0.91085615415,0.15953152183,0.90237434898,1.4198672658,0.2288103578,1.3902357216,1.6,0.17676364088,0.40975609756,254.90839,-38.43212,79.5079,0.19106,0.0,11.02581,-2921.002,344.0,50.0,40.0,0.0,6471.55,8241.282,,0.0,,,,,,-4890.416,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,97.978891399,97.978891399,0.0,,-4922.64,0.0
26539,2020/12/08 01:38:41.000,13.562562273,5.8227092299,91.7,2.5808154931,0.29136013279,2.5808154931,3.7924057059,0.57783684879,3.7924057059,3.2682926829,0.51316338186,3.2682926829,-0.24561461139,-0.79890647415,-1.4952538645,74.793345696,90.4,0.92328299521,0.16131838442,0.92328299521,1.3923031955,0.2280640721,1.3552637652,1.6097560976,0.17265810384,0.39024390244,284.84738,-35.79699,80.87483,0.39232,0.0,10.09895,-2920.9822,344.0,50.0,40.0,0.0,6470.1826,8241.282,,0.0,,,,,,-4896.959,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,91.217497707,91.217497707,0.0,,-4856.76,0.0
26540,2020/12/08 01:38:42.000,13.435620097,5.9379980821,91.7,2.6556667696,0.29121993247,2.6556667696,3.8510103133,0.58985437359,3.6790595356,3.2292682927,0.51214306447,3.2292682927,-0.17597987235,-0.79890647415,-1.4952538645,79.937419195,90.4,0.91982014503,0.16545112197,0.91982014503,1.3861299571,0.23357342055,1.3514794579,1.5902439025,0.17774168189,0.43902439024,249.06558,-39.22448,82.22434,0.19106,0.0,10.78306,-2920.952,344.0,50.0,40.0,0.0,6468.8335,8241.282,,0.0,,,,,,-4889.677,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,99.865809652,99.865809652,0.0,,-4901.4,0.0
26541,2020/12/08 01:38:43.000,13.308677921,6.0532869343,91.7,2.730518046,0.29107973214,2.730518046,3.9096149207,0.60187189839,3.5657133652,3.1902439024,0.51112274708,3.1902439024,-0.10634513332,-0.79890647415,-1.4952538645,85.081492694,90.4,0.91635729486,0.16958385952,0.91635729486,1.3799567187,0.23908276899,1.3476951506,1.5707317074,0.18282525994,0.48780487805,278.6634,-36.07784,83.58541,0.37219,0.0,9.6723,-2920.8618,344.0,50.0,40.0,0.0,6467.472,8241.282,,0.0,,,,,,-4890.348,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,91.902982464,91.902982464,0.0,,-4933.44,0.0
26542,2020/12/08 01:38:44.000,13.181735745,6.1685757866,91.7,2.8053693225,0.29093953182,2.8053693225,3.9682195282,0.61388942319,3.4523671949,3.1512195122,0.51010242968,3.1512195122,-0.036710394282,-0.79890647415,-1.4952538645,90.225566192,90.4,0.91289444468,0.17371659706,0.91289444468,1.3737834803,0.24459211744,1.3439108432,1.5512195122,0.187908838,0.53658536585,249.9612,-38.59461,84.95624,0.31182,0.0,9.80226,-2920.8325,344.0,50.0,40.0,0.0,6466.1016,8241.282,,0.0,,,,,,-4891.499,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,101.40913114,101.40913114,0.0,,-4858.56,0.0
26543,2020/12/08 01:38:45.000,13.054793569,6.2838646388,91.7,2.8802205989,0.29079933149,2.8802205989,4.0268241356,0.62590694799,3.3390210245,3.1121951219,0.50908211229,3.1121951219,0.032924344754,-0.79890647415,-1.4952538645,95.369639691,90.4,0.90943159451,0.17784933461,0.90943159451,1.3676102419,0.25010146588,1.3401265359,1.5317073171,0.19299241605,0.58536585366,264.6748,-37.75402,86.3057,0.13068,0.0,10.50598,-2920.8274,344.0,50.0,40.0,0.0,6464.752,8241.282,,0.0,,,,,,-4882.4243,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,99.383033675,99.383033675,0.0,,-4865.76,0.0
26544,2020/12/08 01:38:46.000,12.927851393,6.399153491,91.7,2.9550718754,0.29065913117,2.9550718754,4.085428743,0.63792447279,3.2256748542,3.0731707317,0.5080617949,3.0731707317,0.10255908379,-0.79890647415,-1.4952538645,100.51371319,90.4,0.90596874433,0.18198207216,0.90596874433,1.3614370035,0.25561081433,1.3363422286,1.512195122,0.1980759941,0.63414634146,261.51883,-37.04582,87.65726,0.11055,0.0,12.27143,-2920.7817,344.0,50.0,40.0,0.0,6463.4004,8241.282,,0.0,,,,,,-4890.041,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,91.30138091,91.30138091,0.0,,-4844.52,0.0
26545,2020/12/08 01:38:47.000,13.389006802,6.2579557567,91.7,2.8379312813,0.28703601474,2.8379312813,4.1830114066,0.61665517333,3.4952082956,3.043902439,0.49520639838,2.7902439024,0.057485805894,-0.79890647415,-1.4952538645,96.936586954,90.42,0.94587929142,0.18112537162,0.94587929142,1.5038744887,0.25898054137,1.3626716512,1.5317073171,0.19770204193,0.70243902439,246.20816,-39.22554,89.00298,0.39232,0.0,10.56974,-2920.7898,344.0,50.0,40.0,0.0,6462.0547,8241.282,,0.0,,,,,,-4880.3433,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,96.741882293,96.741882293,0.0,,-4911.48,0.0
26546,2020/12/08 01:38:48.000,13.850162211,6.1167580224,91.7,2.7207906871,0.2834128983,2.7207906871,4.2805940702,0.59538587388,3.7647417369,3.0146341463,0.48235100186,2.5073170732,0.012412527998,-0.79890647415,-1.4952538645,93.359460718,90.44,0.98578983852,0.18026867108,0.98578983852,1.6463119739,0.26235026841,1.3890010739,1.5512195122,0.19732808977,0.77073170732,280.41196,-35.96073,90.36725,0.31182,0.0,9.81697,-2920.7913,344.0,50.0,40.0,0.0,6460.6904,8241.282,,0.0,,,,,,-4885.9316,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,88.622760401,88.622760401,0.0,,-4908.24,0.0
26547,2020/12/08 01:38:49.000,14.311317619,5.9755602881,91.7,2.603650093,0.27978978187,2.603650093,4.3781767338,0.57411657442,4.0342751783,2.9853658537,0.46949560534,2.2243902439,-0.032660749898,-0.79890647415,-1.4952538645,89.782334482,90.46,1.0257003856,0.17941197054,1.0257003856,1.788749459,0.26571999544,1.4153304965,1.5707317074,0.1969541376,0.83902439024,258.53348,-39.21837,91.7306,0.05017,0.0,10.78061,-2920.7615,344.0,50.0,40.0,0.0,6459.327,8241.282,,0.0,,,,,,-4882.0073,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,93.436992783,93.436992783,0.0,,-4833.36,0.0
26548,2020/12/08 01:38:50.000,14.772473028,5.8343625538,91.7,2.4865094988,0.27616666543,2.4865094988,4.4757593974,0.55284727497,4.3038086196,2.956097561,0.45664020882,1.9414634147,-0.077734027794,-0.79890647415,-1.4952538645,86.205208246,90.48,1.0656109327,0.17855527,1.0656109327,1.9311869442,0.26908972248,1.4416599192,1.5902439025,0.19658018544,0.90731707317,247.48761,-36.24501,93.07346,0.29169,0.0,10.17741,-2920.7664,344.0,50.0,40.0,0.0,6457.9844,8241.282,,0.0,,,,,,-4880.0303,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,89.251737808,89.251737808,0.0,,-4901.04,0.0
26549,2020/12/08 01:38:51.000,15.233628437,5.6931648195,91.7,2.3693689047,0.272543549,2.3693689047,4.573342061,0.53157797551,4.573342061,2.9268292683,0.4437848123,1.6585365854,-0.12280730569,-0.79890647415,-1.4952538645,82.62808201,90.5,1.1055214798,0.17769856946,1.1055214798,2.0736244294,0.27245944952,1.4679893418,1.6097560976,0.19620623327,0.9756097561,286.63858,-37.85248,94.43458,0.33194,0.0,9.69927,-2920.7776,344.0,50.0,40.0,0.0,6456.623,8241.282,,0.0,,,,,,-4886.1265,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,87.423919837,87.423919837,0.0,,-4844.52,0.0
26550,2020/12/08 01:38:52.000,15.040612938,4.6626929287,91.7,2.4957882875,0.26287861071,2.4957882875,4.4236741002,0.49528290024,4.4236741002,2.8097560976,0.40894634293,1.7951219512,-0.10229548893,-0.79890647415,-1.4706924034,83.762261941,90.48,1.108231868,0.17889490992,1.108231868,1.9624549576,0.27318677119,1.4618161034,1.6292682927,0.19845365255,0.87804878049,263.39536,-38.00644,95.78042,0.21118,0.0,9.86355,-2920.7556,344.0,50.0,40.0,0.0,6455.2773,8241.282,,0.0,,,,,,-4876.4844,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,81.562124216,81.562124216,0.0,,-4967.28,0.0
26551,2020/12/08 01:38:53.000,14.84759744,3.6322210379,91.7,2.6222076703,0.25321367242,2.6222076703,4.2740061393,0.45898782497,4.2740061393,2.6926829268,0.37410787355,1.9317073171,-0.081783672176,-0.79890647415,-1.4461309422,84.896441872,90.46,1.1109422562,0.18009125038,1.1109422562,1.8512854858,0.27391409286,1.455642865,1.6487804878,0.20070107182,0.78048780488,285.18857,-36.36778,97.16019,0.37219,0.0,10.9547,-2920.7612,344.0,50.0,40.0,0.0,6453.8975,8241.282,,0.0,,,,,,-4885.4146,0.0,0.0,1.0,0.0,31.0,,0.0,0.0,0.0,0.0,72.087413779,72.087413779,0.0,,-4795.56,0.0
